,Sentence #,Word,Tag,POS
14,2989,y,O,CCONJ
15,2989,el,O,DET
16,2989,escarnio,O,NOUN
17,2989,",",O,PUNCT
18,2989,se,O,PRON
19,2989,mostraba,O,VERB
20,2989,dispuesta,O,ADJ
21,2989,a,O,ADP
22,2989,soportar,O,VERB
23,2989,hasta,O,ADP
24,2989,la,O,DET
25,2989,humillación,O,NOUN
26,2989,",",O,PUNCT
27,2989,con,O,ADP
28,2989,la,O,DET
29,2989,esperanza,O,NOUN
30,2989,de,O,ADP
31,2989,que,O,SCONJ
32,2989,Dios,B-PER,PROPN
33,2989,se,O,PRON
34,2989,apiadara,O,VERB
35,2989,por,O,ADP
36,2989,fin,O,NOUN
37,2989,de,O,ADP
38,2989,doña,O,NOUN
39,2989,Blanca,B-LOC,PROPN
40,2989,",",O,PUNCT
41,2989,quien,O,PRON
42,2989,no,O,ADV
43,2989,se,O,PRON
44,2989,cansaba,O,VERB
45,2989,de,O,ADP
46,2989,suplicarle,O,NOUN
47,2989,en,O,ADP
48,2989,sus,O,DET
49,2989,oraciones,O,NOUN
50,2989,que,O,PRON
51,2989,le,O,PRON
52,2989,mandara,O,VERB
53,2989,la,O,DET
54,2989,muerte,O,NOUN
55,2989,.,O,PUNCT
0,2990,Abrió,O,VERB
1,2990,un,O,DET
2,2990,solo,O,ADJ
3,2990,ojo,O,NOUN
4,2990,",",O,PUNCT
5,2990,como,O,SCONJ
6,2990,si,O,SCONJ
7,2990,temiera,O,VERB
8,2990,que,O,SCONJ
9,2990,los,O,DET
10,2990,dos,O,NUM
11,2990,le,O,PRON
12,2990,confirmaran,O,VERB
13,2990,excesivamente,O,ADV
14,2990,la,O,DET
15,2990,panza,O,NOUN
16,2990,de,O,ADP
17,2990,burro,O,NOUN
18,2990,del,O,ADP
19,2990,cielo,O,NOUN
20,2990,",",O,PUNCT
21,2990,la,O,DET
22,2990,obscenidad,O,NOUN
23,2990,de,O,ADP
24,2990,aquella,O,DET
25,2990,piel,O,NOUN
26,2990,gris,O,ADJ
27,2990,y,O,CCONJ
28,2990,terca,O,ADJ
29,2990,que,O,PRON
30,2990,ensuciaba,O,VERB
31,2990,el,O,DET
32,2990,paisaje,O,NOUN
33,2990,tropical,O,ADJ
34,2990,de,O,ADP
35,2990,lujo,O,NOUN
36,2990,",",O,PUNCT
37,2990,convertía,O,VERB
38,2990,el,O,DET
39,2990,arbolado,O,NOUN
40,2990,en,O,ADP
41,2990,una,O,DET
42,2990,infame,O,ADJ
43,2990,turba,O,NOUN
44,2990,de,O,ADP
45,2990,palmeras,O,NOUN
46,2990,y,O,CCONJ
47,2990,plataneras,O,NOUN
48,2990,de,O,ADP
49,2990,plomo,O,NOUN
50,2990,oxidado,O,ADJ
51,2990,.,O,PUNCT
0,2991,Una,O,DET
1,2991,esperanza,O,NOUN
2,2991,de,O,ADP
3,2991,esquina,O,NOUN
4,2991,de,O,ADP
5,2991,cielo,O,NOUN
6,2991,azul,O,ADJ
7,2991,se,O,PRON
8,2991,insinuaba,O,VERB
9,2991,hacia,O,ADP
10,2991,el,O,DET
11,2991,noreste,O,NOUN
12,2991,.,O,PUNCT
0,2992,-,O,PUNCT
1,2992,-,O,PUNCT
2,2992,Maracas,B-LOC,PROPN
3,2992,Bay,I-LOC,PROPN
4,2992,.,O,PUNCT
0,2993,Se,O,PRON
1,2993,dijo,O,VERB
2,2993,con,O,ADP
3,2993,resignación,O,NOUN
4,2993,mientras,O,SCONJ
5,2993,se,O,PRON
6,2993,daba,O,VERB
7,2993,impulso,O,NOUN
8,2993,para,O,ADP
9,2993,saltar,O,VERB
10,2993,de,O,ADP
11,2993,la,O,DET
12,2993,cama,O,NOUN
13,2993,y,O,CCONJ
14,2993,quedar,O,VERB
15,2993,sentado,O,ADJ
16,2993,",",O,PUNCT
17,2993,sorprendido,O,ADJ
18,2993,por,O,ADP
19,2993,sus,O,DET
20,2993,propias,O,ADJ
21,2993,piernas,O,NOUN
22,2993,desnudas,O,ADJ
23,2993,",",O,PUNCT
24,2993,esperando,O,VERB
25,2993,órdenes,O,NOUN
26,2993,",",O,PUNCT
27,2993,con,O,ADP
28,2993,la,O,DET
29,2993,huesuda,O,ADJ
30,2993,proa,O,NOUN
31,2993,rotular,O,ADJ
32,2993,apuntando,O,VERB
33,2993,la,O,DET
34,2993,maleta,O,NOUN
35,2993,abierta,O,ADJ
36,2993,",",O,PUNCT
37,2993,semillena,O,ADJ
38,2993,",",O,PUNCT
39,2993,manteniendo,O,VERB
40,2993,desde,O,ADP
41,2993,hacía,O,AUX
42,2993,días,O,NOUN
43,2993,el,O,DET
44,2993,mismo,O,DET
45,2993,equilibrio,O,NOUN
46,2993,sobre,O,ADP
47,2993,un,O,DET
48,2993,pequeño,O,ADJ
49,2993,butacón,O,NOUN
50,2993,.,O,PUNCT
0,2994,Los,O,DET
1,2994,codos,O,NOUN
2,2994,sobre,O,ADP
3,2994,los,O,DET
4,2994,muslos,O,NOUN
5,2994,",",O,PUNCT
6,2994,la,O,DET
7,2994,cara,O,NOUN
8,2994,entre,O,ADP
9,2994,las,O,DET
10,2994,manos,O,NOUN
11,2994,abiertas,O,ADJ
12,2994,",",O,PUNCT
13,2994,el,O,DET
14,2994,peso,O,NOUN
15,2994,de,O,ADP
16,2994,la,O,DET
17,2994,cabeza,O,NOUN
18,2994,ocupada,O,ADJ
19,2994,por,O,ADP
20,2994,el,O,DET
21,2994,rostro,O,NOUN
22,2994,en,O,ADP
23,2994,primer,O,ADJ
24,2994,plano,O,NOUN
25,2994,de,O,ADP
26,2994,la,O,DET
27,2994,chica,O,NOUN
28,2994,de,O,ADP
29,2994,la,O,DET
30,2994,agencia,O,NOUN
31,2994,de,O,ADP
32,2994,viajes,O,NOUN
33,2994,de,O,ADP
34,2994,San,B-LOC,PROPN
35,2994,Francisco,I-LOC,PROPN
36,2994,.,O,PUNCT
0,2995,-,O,PUNCT
1,2995,-,O,PUNCT
2,2995,Escoja,O,VERB
3,2995,Trinidad,B-LOC,PROPN
4,2995,y,I-LOC,CCONJ
5,2995,Tobago,I-LOC,PROPN
6,2995,",",O,PUNCT
7,2995,están,O,AUX
8,2995,juntas,O,ADJ
9,2995,.,O,PUNCT
0,2996,No,O,ADV
1,2996,se,O,PRON
2,2996,arrepentirá,O,VERB
3,2996,.,O,PUNCT
0,2997,-,O,PUNCT
1,2997,-,O,PUNCT
2,2997,Me,O,PRON
3,2997,da,O,VERB
4,2997,igual,O,ADV
5,2997,cualquier,O,DET
6,2997,isla,O,NOUN
7,2997,",",O,PUNCT
8,2997,sólo,O,ADV
9,2997,quiero,O,VERB
10,2997,sol,O,NOUN
11,2997,y,O,CCONJ
12,2997,palmeras,O,NOUN
13,2997,.,O,PUNCT
0,2998,Aruba,B-LOC,PROPN
1,2998,",",O,PUNCT
2,2998,Curaçao,B-LOC,PROPN
3,2998,",",O,PUNCT
4,2998,Bonaire,B-LOC,PROPN
5,2998,.,O,PUNCT
0,2999,-,O,PUNCT
1,2999,-,O,PUNCT
2,2999,Trinidad,B-LOC,PROPN
3,2999,y,I-LOC,CCONJ
4,2999,Tobago,I-LOC,PROPN
5,2999,.,O,PUNCT
0,3000,No,O,ADV
1,3000,se,O,PRON
2,3000,arrepentirá,O,VERB
3,3000,.,O,PUNCT
0,3001,Ya,O,ADV
1,3001,no,O,ADV
2,3001,le,O,PRON
3,3001,quedaban,O,VERB
4,3001,fuerzas,O,NOUN
5,3001,ni,O,CCONJ
6,3001,para,O,ADP
7,3001,arrepentirse,O,NOUN
8,3001,.,O,PUNCT
0,3002,Cada,O,DET
1,3002,día,O,NOUN
2,3002,contemplaba,O,VERB
3,3002,el,O,DET
4,3002,cielo,O,NOUN
5,3002,a,O,ADP
6,3002,través,O,NOUN
7,3002,de,O,ADP
8,3002,la,O,DET
9,3002,ventana,O,NOUN
10,3002,de,O,ADP
11,3002,su,O,DET
12,3002,habitación,O,NOUN
13,3002,del,O,ADP
14,3002,Holiday,B-LOC,PROPN
15,3002,Inn,I-LOC,PROPN
16,3002,y,O,CCONJ
17,3002,la,O,DET
18,3002,panza,O,NOUN
19,3002,de,O,ADP
20,3002,burro,O,NOUN
21,3002,estaba,O,VERB
22,3002,allí,O,ADV
23,3002,",",O,PUNCT
24,3002,como,O,SCONJ
25,3002,estaba,O,VERB
26,3002,allí,O,ADV
27,3002,esa,O,DET
28,3002,esquina,O,NOUN
29,3002,azulada,O,ADJ
30,3002,a,O,ADP
31,3002,la,O,DET
32,3002,que,O,PRON
33,3002,peregrinaban,O,VERB
34,3002,sus,O,DET
35,3002,ojos,O,NOUN
36,3002,una,O,DET
37,3002,y,O,CCONJ
38,3002,otra,O,PRON
39,3002,vez,O,NOUN
40,3002,para,O,ADP
41,3002,jugar,O,VERB
42,3002,al,O,ADP
43,3002,escondite,O,NOUN
44,3002,con,O,ADP
45,3002,un,O,DET
46,3002,sol,O,NOUN
47,3002,tuberculoso,O,ADJ
48,3002,y,O,CCONJ
49,3002,esquivo,O,ADJ
50,3002,.,O,PUNCT
0,3003,-,O,PUNCT
1,3003,-,O,PUNCT
2,3003,Maracas,B-LOC,PROPN
3,3003,Bay,I-LOC,PROPN
4,3003,.,O,PUNCT
0,3004,Todo,O,PRON
1,3004,antes,O,ADV
2,3004,que,O,SCONJ
3,3004,quedarse,O,VERB
4,3004,en,O,ADP
5,3004,la,O,DET
6,3004,encerrona,O,NOUN
7,3004,de,O,ADP
8,3004,Port,B-LOC,PROPN
9,3004,Spain,I-LOC,PROPN
10,3004,",",O,PUNCT
11,3004,recorrer,O,VERB
12,3004,otra,O,DET
13,3004,vez,O,NOUN
14,3004,la,O,DET
15,3004,retícula,O,NOUN
16,3004,tediosa,O,ADJ
17,3004,de,O,ADP
18,3004,calles,O,NOUN
19,3004,que,O,PRON
20,3004,le,O,PRON
21,3004,llevaban,O,VERB
22,3004,a,O,ADP
23,3004,la,O,DET
24,3004,Savannah,B-LOC,PROPN
25,3004,",",O,PUNCT
26,3004,la,O,DET
27,3004,misma,O,DET
28,3004,Savannah,B-LOC,PROPN
29,3004,de,O,ADP
30,3004,todas,O,DET
31,3004,las,O,DET
32,3004,islas,O,NOUN
33,3004,del,O,ADP
34,3004,Caribe,B-LOC,PROPN
35,3004,",",O,PUNCT
36,3004,la,O,DET
37,3004,nostalgia,O,NOUN
38,3004,de,O,ADP
39,3004,Africa,B-LOC,PROPN
40,3004,convertida,O,ADJ
41,3004,en,O,ADP
42,3004,una,O,DET
43,3004,plaza,O,NOUN
44,3004,mayor-pradera,O,NOUN
45,3004,",",O,PUNCT
46,3004,quizá,O,ADV
47,3004,ninguna,O,PRON
48,3004,tan,O,ADV
49,3004,enorme,O,ADJ
50,3004,como,O,SCONJ
51,3004,la,O,DET
52,3004,de,O,ADP
53,3004,Port,B-LOC,PROPN
54,3004,Spain,I-LOC,PROPN
55,3004,pero,O,CCONJ
56,3004,que,O,PRON
57,3004,se,O,PRON
58,3004,la,O,PRON
59,3004,metan,O,VERB
60,3004,en,O,ADP
61,3004,el,O,DET
62,3004,culo,O,NOUN
63,3004,la,O,DET
64,3004,Savannah,B-LOC,PROPN
65,3004,",",O,PUNCT
66,3004,y,O,CCONJ
67,3004,el,O,DET
68,3004,Jardín,B-LOC,PROPN
69,3004,Botánico,I-LOC,PROPN
70,3004,y,O,CCONJ
71,3004,la,O,DET
72,3004,arquitectura,O,NOUN
73,3004,colonial,O,ADJ
74,3004,de,O,ADP
75,3004,la,O,DET
76,3004,Woodford,B-LOC,PROPN
77,3004,Square,I-LOC,PROPN
78,3004,",",O,PUNCT
79,3004,las,O,DET
80,3004,casonas,O,NOUN
81,3004,grandilocuentes,O,ADJ
82,3004,de,O,ADP
83,3004,la,O,DET
84,3004,Maraval,B-LOC,PROPN
85,3004,Road,I-LOC,PROPN
86,3004,.,O,PUNCT
0,3005,-,O,PUNCT
1,3005,-,O,PUNCT
2,3005,-,O,PUNCT
3,3005,Ha,O,AUX
4,3005,visto,O,VERB
5,3005,usted,O,PRON
6,3005,las,O,DET
7,3005,siete,O,NUM
8,3005,mansiones,O,NOUN
9,3005,de,O,ADP
10,3005,',O,SYM
11,3005,Maraval,B-LOC,PROPN
12,3005,Road,I-LOC,PROPN
13,3005,',O,SYM
14,3005,?,O,PUNCT
15,3005,-,O,PUNCT
16,3005,-,O,PUNCT
17,3005,le,O,PRON
18,3005,preguntaría,O,VERB
19,3005,una,O,DET
20,3005,vez,O,NOUN
21,3005,más,O,ADV
22,3005,el,O,DET
23,3005,taxista,O,NOUN
24,3005,hindú,O,ADJ
25,3005,.,O,PUNCT
0,3006,-,O,PUNCT
1,3006,-,O,PUNCT
2,3006,Me,O,PRON
3,3006,las,O,DET
4,3006,enseñó,O,VERB
5,3006,usted,O,PRON
6,3006,.,O,PUNCT
0,3007,-,O,PUNCT
1,3007,-,O,PUNCT
2,3007,Es,O,AUX
3,3007,cierto,O,ADJ
4,3007,.,O,PUNCT
0,3008,Una,O,DET
1,3008,mano,O,NOUN
2,3008,en,O,ADP
3,3008,el,O,DET
4,3008,volante,O,NOUN
5,3008,",",O,PUNCT
6,3008,la,O,DET
7,3008,otra,O,PRON
8,3008,lanzando,O,VERB
9,3008,dedos,O,NOUN
10,3008,oscuros,O,ADJ
11,3008,y,O,CCONJ
12,3008,nombres,O,NOUN
13,3008,de,O,ADP
14,3008,casas,O,NOUN
15,3008,que,O,PRON
16,3008,constituían,O,VERB
17,3008,lo,O,DET
18,3008,más,O,ADV
19,3008,importante,O,ADJ
20,3008,del,O,ADP
21,3008,patrimonio,O,NOUN
22,3008,arquitectónico,O,ADJ
23,3008,de,O,ADP
24,3008,Port,B-LOC,PROPN
25,3008,Spain,I-LOC,PROPN
26,3008,.,O,PUNCT
0,3009,-,O,PUNCT
1,3009,-,O,PUNCT
2,3009,Stollmeyer's,B-LOC,PROPN
3,3009,Castle,I-LOC,PROPN
4,3009,",",O,PUNCT
5,3009,White,B-LOC,PROPN
6,3009,Hall,I-LOC,PROPN
7,3009,",",O,PUNCT
8,3009,Roodal's,B-LOC,PROPN
9,3009,Residence,I-LOC,PROPN
10,3009,.,O,PUNCT
0,3010,La,O,DET
1,3010,oscuridad,O,NOUN
2,3010,que,O,PRON
3,3010,envolvía,O,VERB
4,3010,a,O,ADP
5,3010,toda,O,DET
6,3010,la,O,DET
7,3010,isla,O,NOUN
8,3010,presagiaba,O,VERB
9,3010,el,O,DET
10,3010,fin,O,NOUN
11,3010,del,O,ADP
12,3010,año,O,NOUN
13,3010,y,O,CCONJ
14,3010,tal,O,NOUN
15,3010,vez,O,NOUN
16,3010,el,O,DET
17,3010,fin,O,NOUN
18,3010,del,O,ADP
19,3010,mundo,O,NOUN
20,3010,.,O,PUNCT
0,3011,El,O,DET
1,3011,taxista,O,NOUN
2,3011,levantaba,O,VERB
3,3011,el,O,DET
4,3011,dedo,O,NOUN
5,3011,oscuro,O,ADJ
6,3011,",",O,PUNCT
7,3011,un,O,DET
8,3011,dedo,O,NOUN
9,3011,de,O,ADP
10,3011,gitano,O,NOUN
11,3011,",",O,PUNCT
12,3011,hacia,O,ADP
13,3011,el,O,DET
14,3011,cielo,O,NOUN
15,3011,.,O,PUNCT
0,3012,-,O,PUNCT
1,3012,-,O,PUNCT
2,3012,Todo,O,PRON
3,3012,empezó,O,VERB
4,3012,desde,O,ADP
5,3012,que,O,SCONJ
6,3012,subieron,O,VERB
7,3012,allí,O,ADV
8,3012,arriba,O,ADV
9,3012,.,O,PUNCT
0,3013,-,O,PUNCT
1,3013,-,O,PUNCT
2,3013,-,O,PUNCT
3,3013,Quién,O,PRON
4,3013,subió,O,VERB
5,3013,allí,O,ADV
6,3013,arriba,O,ADV
7,3013,?,O,PUNCT
0,3014,-,O,PUNCT
1,3014,-,O,PUNCT
2,3014,Los,O,DET
3,3014,rusos,O,NOUN
4,3014,y,O,CCONJ
5,3014,los,O,DET
6,3014,americanos,O,NOUN
7,3014,.,O,PUNCT
0,3015,Desde,O,ADP
1,3015,que,O,SCONJ
2,3015,subieron,O,VERB
3,3015,allí,O,ADV
4,3015,arriba,O,ADV
5,3015,",",O,PUNCT
6,3015,el,O,DET
7,3015,invierno,O,NOUN
8,3015,es,O,AUX
9,3015,verano,O,NOUN
10,3015,y,O,CCONJ
11,3015,el,O,DET
12,3015,verano,O,NOUN
13,3015,es,O,AUX
14,3015,invierno,O,NOUN
15,3015,.,O,PUNCT
0,3016,Hace,O,AUX
1,3016,años,O,NOUN
2,3016,",",O,PUNCT
3,3016,antes,O,ADV
4,3016,de,O,ADP
5,3016,que,O,SCONJ
6,3016,subieran,O,VERB
7,3016,allí,O,ADV
8,3016,arriba,O,ADV
9,3016,",",O,PUNCT
10,3016,en,O,ADP
11,3016,diciembre,B-MISC,NOUN
12,3016,no,O,ADV
13,3016,llovía,O,VERB
14,3016,.,O,PUNCT
0,3017,Hasta,O,ADP
1,3017,el,O,DET
2,3017,hotel,O,NOUN
3,3017,era,O,AUX
4,3017,umbrío,O,ADJ
5,3017,",",O,PUNCT
6,3017,construido,O,ADJ
7,3017,en,O,ADP
8,3017,la,O,DET
9,3017,confianza,O,NOUN
10,3017,del,O,ADP
11,3017,sol,O,NOUN
12,3017,inagotable,O,ADJ
13,3017,",",O,PUNCT
14,3017,agravadas,O,VERB
15,3017,sus,O,DET
16,3017,tinieblas,O,NOUN
17,3017,por,O,ADP
18,3017,el,O,DET
19,3017,trabajo,O,NOUN
20,3017,al,O,ADP
21,3017,ralentí,O,NOUN
22,3017,del,O,ADP
23,3017,personal,O,NOUN
24,3017,en,O,ADP
25,3017,huelga,O,NOUN
26,3017,",",O,PUNCT
27,3017,sospechosos,O,ADJ
28,3017,los,O,DET
29,3017,huevos,O,NOUN
30,3017,",",O,PUNCT
31,3017,el,O,DET
32,3017,bacon,O,NOUN
33,3017,",",O,PUNCT
34,3017,las,O,DET
35,3017,ensaladas,O,NOUN
36,3017,de,O,ADP
37,3017,frutas,O,NOUN
38,3017,",",O,PUNCT
39,3017,los,O,DET
40,3017,copos,O,NOUN
41,3017,de,O,ADP
42,3017,avena,O,NOUN
43,3017,",",O,PUNCT
44,3017,la,O,DET
45,3017,melaza,O,NOUN
46,3017,",",O,PUNCT
47,3017,la,O,DET
48,3017,mantequilla,O,NOUN
49,3017,de,O,ADP
50,3017,ser,O,AUX
51,3017,una,O,DET
52,3017,foto,O,NOUN
53,3017,rancia,O,ADJ
54,3017,de,O,ADP
55,3017,tiempos,O,NOUN
56,3017,normales,O,ADJ
57,3017,",",O,PUNCT
58,3017,aquellos,O,DET
59,3017,tiempos,O,NOUN
60,3017,de,O,ADP
61,3017,camareros,O,NOUN
62,3017,felices,O,ADJ
63,3017,",",O,PUNCT
64,3017,ahora,O,ADV
65,3017,arqueología,O,NOUN
66,3017,de,O,ADP
67,3017,desayuno,O,NOUN
68,3017,buffet,O,NOUN
69,3017,libre,O,ADJ
70,3017,para,O,ADP
71,3017,clientes,O,NOUN
72,3017,recelosos,O,ADJ
73,3017,de,O,ADP
74,3017,un,O,DET
75,3017,servicio,O,NOUN
76,3017,con,O,ADP
77,3017,reivindicaciones,O,NOUN
78,3017,sociales,O,ADJ
79,3017,.,O,PUNCT
0,3018,Y,O,CCONJ
1,3018,sin,O,ADP
2,3018,embargo,O,NOUN
3,3018,una,O,DET
4,3018,dama,O,NOUN
5,3018,de,O,ADP
6,3018,cartón,O,NOUN
7,3018,y,O,CCONJ
8,3018,purpurina,O,NOUN
9,3018,en,O,ADP
10,3018,el,O,DET
11,3018,sombrero,O,NOUN
12,3018,de,O,ADP
13,3018,copa,O,NOUN
14,3018,guiñaba,O,VERB
15,3018,el,O,DET
16,3018,ojo,O,NOUN
17,3018,para,O,ADP
18,3018,proponer,O,VERB
19,3018,la,O,DET
20,3018,fiesta,O,NOUN
21,3018,de,O,ADP
22,3018,fin,O,NOUN
23,3018,de,O,ADP
24,3018,año,O,NOUN
25,3018,",",O,PUNCT
26,3018,Happy,B-MISC,PROPN
27,3018,New,I-MISC,PROPN
28,3018,Year,I-MISC,PROPN
29,3018,1984,B-MISC,NOUN
30,3018,",",O,PUNCT
31,3018,cincuenta,O,NUM
32,3018,dólares,B-MISC,NOUN
33,3018,todo,O,PRON
34,3018,incluido,O,ADJ
35,3018,.,O,PUNCT
0,3019,-,O,PUNCT
1,3019,-,O,PUNCT
2,3019,Buffet,O,NOUN
3,3019,libre,O,ADJ
4,3019,",",O,PUNCT
5,3019,orquesta,O,NOUN
6,3019,",",O,PUNCT
7,3019,baile,O,NOUN
8,3019,.,O,PUNCT
0,3020,Bebidas,O,NOUN
1,3020,aparte,O,ADV
2,3020,.,O,PUNCT
0,3021,Le,O,PRON
1,3021,informó,O,VERB
2,3021,la,O,DET
3,3021,mulata,O,NOUN
4,3021,de,O,ADP
5,3021,boca,O,NOUN
6,3021,sangrienta,O,ADJ
7,3021,sin,O,ADP
8,3021,levantar,O,VERB
9,3021,la,O,DET
10,3021,vista,O,NOUN
11,3021,de,O,ADP
12,3021,una,O,DET
13,3021,máquina,O,NOUN
14,3021,de,O,ADP
15,3021,calcular,O,VERB
16,3021,.,O,PUNCT
0,3022,-,O,PUNCT
1,3022,-,O,PUNCT
2,3022,¿,O,PUNCT
3,3022,Solo,O,ADJ
4,3022,?,O,PUNCT
0,3023,-,O,PUNCT
1,3023,-,O,PUNCT
2,3023,Solo,O,ADJ
3,3023,.,O,PUNCT
0,3024,Tuvo,O,VERB
1,3024,que,O,SCONJ
2,3024,deletrearle,O,VERB
3,3024,el,O,DET
4,3024,nombre,O,NOUN
5,3024,y,O,CCONJ
6,3024,el,O,DET
7,3024,apellido,O,NOUN
8,3024,.,O,PUNCT
0,3025,-,O,PUNCT
1,3025,-,O,PUNCT
2,3025,¿,O,PUNCT
3,3025,Gino,B-PER,PROPN
4,3025,Larrose,I-PER,PROPN
5,3025,?,O,PUNCT
0,3026,-,O,PUNCT
1,3026,-,O,PUNCT
2,3026,Ginés,B-PER,PROPN
3,3026,Larios,I-PER,PROPN
4,3026,.,O,PUNCT
0,3027,-,O,PUNCT
1,3027,-,O,PUNCT
2,3027,Habitación,O,NOUN
3,3027,trescientos,B-MISC,NUM
4,3027,doce,I-MISC,NUM
5,3027,.,O,PUNCT
0,3028,-,O,PUNCT
1,3028,-,O,PUNCT
2,3028,Esto,O,PRON
3,3028,es,O,AUX
4,3028,al,O,ADP
5,3028,contado,O,NOUN
6,3028,.,O,PUNCT
0,3029,No,O,ADV
1,3029,se,O,PRON
2,3029,carga,O,VERB
3,3029,en,O,ADP
4,3029,cuenta,O,NOUN
5,3029,.,O,PUNCT
6,3029,.,O,PUNCT
0,3030,Y,O,CCONJ
1,3030,en,O,ADP
2,3030,el,O,DET
3,3030,rostro,O,NOUN
4,3030,de,O,ADP
5,3030,la,O,DET
6,3030,mulata,O,NOUN
7,3030,asomaba,O,VERB
8,3030,la,O,DET
9,3030,satisfacción,O,NOUN
10,3030,por,O,ADP
11,3030,volver,O,AUX
12,3030,a,O,ADP
13,3030,la,O,DET
14,3030,verdad,O,NOUN
15,3030,del,O,ADP
16,3030,dinero,O,NOUN
17,3030,en,O,ADP
18,3030,mano,O,NOUN
19,3030,.,O,PUNCT
0,3031,El,O,DET
1,3031,taxista,O,NOUN
2,3031,contemplaba,O,VERB
3,3031,su,O,DET
4,3031,negociación,O,NOUN
5,3031,a,O,ADP
6,3031,distancia,O,NOUN
7,3031,",",O,PUNCT
8,3031,con,O,ADP
9,3031,la,O,DET
10,3031,sonrisa,O,NOUN
11,3031,a,O,ADP
12,3031,medio,O,NUM
13,3031,camino,O,NOUN
14,3031,entre,O,ADP
15,3031,una,O,DET
16,3031,reflexión,O,NOUN
17,3031,interior,O,ADJ
18,3031,sobre,O,ADP
19,3031,la,O,DET
20,3031,voluntad,O,NOUN
21,3031,de,O,ADP
22,3031,fiesta,O,NOUN
23,3031,del,O,ADP
24,3031,extranjero,O,NOUN
25,3031,y,O,CCONJ
26,3031,el,O,DET
27,3031,saludo,O,NOUN
28,3031,al,O,ADP
29,3031,cliente,O,NOUN
30,3031,de,O,ADP
31,3031,todas,O,DET
32,3031,las,O,DET
33,3031,mañanas,O,NOUN
34,3031,.,O,PUNCT
0,3032,-,O,PUNCT
1,3032,-,O,PUNCT
2,3032,No,O,ADV
3,3032,bueno,O,ADJ
4,3032,.,O,PUNCT
0,3033,No,O,ADV
1,3033,bueno,O,ADJ
2,3033,.,O,PUNCT
0,3034,Informaba,O,VERB
1,3034,el,O,DET
2,3034,hindú,O,NOUN
3,3034,alzando,O,VERB
4,3034,los,O,DET
5,3034,brazos,O,NOUN
6,3034,al,O,ADP
7,3034,cielo,O,NOUN
8,3034,y,O,CCONJ
9,3034,cruzándolos,O,NOUN
10,3034,luego,O,ADV
11,3034,sobre,O,ADP
12,3034,su,O,DET
13,3034,panza,O,NOUN
14,3034,.,O,PUNCT
0,3035,-,O,PUNCT
1,3035,-,O,PUNCT
2,3035,¿,O,PUNCT
3,3035,Maracas,B-LOC,PROPN
4,3035,Bay,I-LOC,PROPN
5,3035,?,O,PUNCT
6,3035,-,O,PUNCT
7,3035,-,O,PUNCT
0,3036,¿,O,PUNCT
1,3036,No,O,ADV
2,3036,hay,O,AUX
3,3036,otra,O,DET
4,3036,playa,O,NOUN
5,3036,en,O,ADP
6,3036,esta,O,DET
7,3036,isla,O,NOUN
8,3036,?,O,PUNCT
0,3037,-,O,PUNCT
1,3037,-,O,PUNCT
2,3037,En,O,ADP
3,3037,Chaguaramas,B-LOC,PROPN
4,3037,Bay,I-LOC,PROPN
5,3037,también,O,ADV
6,3037,está,O,AUX
7,3037,cubierto,O,ADJ
8,3037,y,O,CCONJ
9,3037,al,O,ADP
10,3037,otro,O,ADJ
11,3037,lado,O,NOUN
12,3037,de,O,ADP
13,3037,la,O,DET
14,3037,isla,O,NOUN
15,3037,sopla,O,VERB
16,3037,el,O,DET
17,3037,viento,O,NOUN
18,3037,y,O,CCONJ
19,3037,llueve,O,VERB
20,3037,.,O,PUNCT
0,3038,Manzanilla,B-LOC,PROPN
1,3038,Bay,I-LOC,PROPN
2,3038,es,O,AUX
3,3038,muy,O,ADV
4,3038,bonito,O,ADJ
5,3038,",",O,PUNCT
6,3038,pero,O,CCONJ
7,3038,viento,O,NOUN
8,3038,y,O,CCONJ
9,3038,lluvia,O,NOUN
10,3038,.,O,PUNCT
0,3039,Cabeceaba,O,VERB
1,3039,el,O,DET
2,3039,taxista,O,NOUN
3,3039,molesto,O,ADJ
4,3039,por,O,ADP
5,3039,la,O,DET
6,3039,información,O,NOUN
7,3039,que,O,PRON
8,3039,se,O,PRON
9,3039,veía,O,VERB
10,3039,obligado,O,ADJ
11,3039,a,O,ADP
12,3039,darle,O,VERB
13,3039,uno,O,PRON
14,3039,y,O,CCONJ
15,3039,otro,O,DET
16,3039,día,O,NOUN
17,3039,.,O,PUNCT
0,3040,Ponía,O,VERB
1,3040,cara,O,NOUN
2,3040,de,O,ADP
3,3040,científico,O,NOUN
4,3040,japonés,O,ADJ
5,3040,comunicando,O,AUX
6,3040,al,O,ADP
7,3040,chico,O,NOUN
8,3040,de,O,ADP
9,3040,la,O,DET
10,3040,película,O,NOUN
11,3040,que,O,PRON
12,3040,el,O,DET
13,3040,diplodocus,O,NOUN
14,3040,gigante,O,ADJ
15,3040,sólo,O,ADV
16,3040,podría,O,AUX
17,3040,ser,O,AUX
18,3040,destruido,O,VERB
19,3040,mediante,O,ADP
20,3040,una,O,DET
21,3040,explosión,O,NOUN
22,3040,nuclear,O,ADJ
23,3040,.,O,PUNCT
0,3041,Ginés,B-PER,PROPN
1,3041,volvió,O,VERB
2,3041,la,O,DET
3,3041,cabeza,O,NOUN
4,3041,hacia,O,ADP
5,3041,la,O,DET
